Whitegate,25400,-8.2627,51.8336,1375117,1375117*1375117*1371517*1378717*1367917*1382317*1364317*1385917*1375117*1375117*1371517*1378717*1367917*1382317*1364317*1385917*1375118*1375118*1371518*1378718*1367918*1382318*1364318*1385918*1375116*1375116*1371516*1378716*1367916*1382316*1364316*1385916*1375119*1375119*1371519*1378719*1367919*1382319*1364319*1385919*1375115*1375115*1371515*1378715*1367915*1382315*1364315*1385915*1375120*1375120*1371520*1378720*1367920*1382320*1364320*1385920*1375114*1375114*1371514*1378714*1367914*1382314*1364314*1385914*1375121*1375121*1371521*1378721*1367921*1382321*1364321*1385921*1375113*1375113*1371513*1378713*1367913*1382313*1364313*1385913*
Mina Saqr,25406,56.0506,25.9768,2308160,2308160*2308160*2304560*2311760*2300960*2315360*2297360*2318960*2308160*2308160*2304560*2311760*2300960*2315360*2297360*2318960*2308161*2308161*2304561*2311761*2300961*2315361*2297361*2318961*2308159*2308159*2304559*2311759*2300959*2315359*2297359*2318959*2308162*2308162*2304562*2311762*2300962*2315362*2297362*2318962*2308158*2308158*2304558*2311758*2300958*2315358*2297358*2318958*2308163*2308163*2304563*2311763*2300963*2315363*2297363*2318963*2308157*2308157*2304557*2311757*2300957*2315357*2297357*2318957*
Bhavnagar,25416,72.2445,21.7648,2459522,2459522*2459522*2455922*2463122*2452322*2466722*2448722*2470322*2459522*2459522*2455922*2463122*2452322*2466722*2448722*2470322*2459523*2459523*2455923*2463123*2452323*2466723*2448723*2470323*2459521*2459521*2455921*2463121*2452321*2466721*2448721*2470321*2459524*2459524*2455924*2463124*2452324*2466724*2448724*2470324*2459520*2459520*2455920*2463120*2452320*2466720*2448720*2470320*2459525*2459525*2455925*2463125*2452325*2466725*2448725*2470325*2459519*2459519*2455919*2463119*2452319*2466719*2448719*2470319*
Ozol,25419,-122.1609,38.0293,1870778,1870778*1870778*1867178*1874378*1863578*1877978*1859978*1881578*1870778*1870778*1867178*1874378*1863578*1877978*1859978*1881578*1870779*1870779*1867179*1874379*1863579*1877979*1859979*1881579*1870777*1870777*1867177*1874377*1863577*1877977*1859977*1881577*1870780*1870780*1867180*1874380*1863580*1877980*1859980*1881580*1870776*1870776*1867176*1874376*1863576*1877976*1859976*1881576*1870781*1870781*1867181*1874381*1863581*1877981*1859981*1881581*1870775*1870775*1867175*1874375*1863575*1877975*1859975*1881575*
Abu Dhabi,25425,54.3768,24.5106,2358543,2358543*2358543*2354943*2362143*2351343*2365743*2347743*2369343*2358543*2358543*2354943*2362143*2351343*2365743*2347743*2369343*2358544*2358544*2354944*2362144*2351344*2365744*2347744*2369344*2358542*2358542*2354942*2362142*2351342*2365742*2347742*2369342*2358545*2358545*2354945*2362145*2351345*2365745*2347745*2369345*2358541*2358541*2354941*2362141*2351341*2365741*2347741*2369341*2358546*2358546*2354946*2362146*2351346*2365746*2347746*2369346*2358540*2358540*2354940*2362140*2351340*2365740*2347740*2369340*
Puerto Moin,25442,-83.0833,10.0,2879169,2879169*2879169*2879169*2882769*2875569*2886369*2868369*2893569*2879169*2879169*2879169*2882769*2875569*2886369*2868369*2893569*2879170*2879170*2879170*2882770*2875570*2886370*2868370*2893570*2879168*2879168*2879168*2882768*2875568*2886368*2868368*2893568*2879171*2879171*2879171*2882771*2875571*2886371*2868371*2893571*2879167*2879167*2879167*2882767*2875567*2886367*2868367*2893567*2879172*2879172*2879172*2882772*2875572*2886372*2868372*2893572*2879166*2879166*2879166*2882766*2875566*2886366*2868366*2893566*
Himekawa,25444,137.84,37.0428,1909378,1909378*1909378*1905778*1912978*1902178*1916578*1898578*1920178*1909378*1909378*1905778*1912978*1902178*1916578*1898578*1920178*1909379*1909379*1905779*1912979*1902179*1916579*1898579*1920179*1909377*1909377*1905777*1912977*1902177*1916577*1898577*1920177*1909380*1909380*1905780*1912980*1902180*1916580*1898580*1920180*1909376*1909376*1905776*1912976*1902176*1916576*1898576*1920176*1909381*1909381*1905781*1912981*1902181*1916581*1898581*1920181*1909375*1909375*1905775*1912975*1902175*1916575*1898575*1920175*
Lomonosov,25446,29.7967,59.8961,1087497,1087497*1087497*1083897*1091097*1080297*1094697*1076697*1098297*1087497*1087497*1083897*1091097*1080297*1094697*1076697*1098297*1087498*1087498*1083898*1091098*1080298*1094698*1076698*1098298*1087496*1087496*1083896*1091096*1080296*1094696*1076696*1098296*1087499*1087499*1083899*1091099*1080299*1094699*1076699*1098299*1087495*1087495*1083895*1091095*1080295*1094695*1076695*1098295*1087500*1087500*1083900*1091100*1080300*1094700*1076700*1098300*1087494*1087494*1083894*1091094*1080294*1094694*1076694*1098294*1087501*1087501*1083901*1091101*1080301*1094701*1076701*1098301*1087493*1087493*1083893*1091093*1080293*1094693*1076693*1098293*1087502*1087502*1083902*1091102*1080302*1094702*1076702*1098302*1087492*1087492*1083892*1091092*1080292*1094692*1076692*1098292*
Okrika,25449,7.0666,4.75,3070870,3070870*3070870*3067270*3074470*3063670*3078070*3060070*3081670*3070870*3070870*3067270*3074470*3063670*3078070*3060070*3081670*3070871*3070871*3067271*3074471*3063671*3078071*3060071*3081671*3070869*3070869*3067269*3074469*3063669*3078069*3060069*3081669*3070872*3070872*3067272*3074472*3063672*3078072*3060072*3081672*3070868*3070868*3067268*3074468*3063668*3078068*3060068*3081668*3070873*3070873*3067273*3074473*3063673*3078073*3060073*3081673*3070867*3070867*3067267*3074467*3063667*3078067*3060067*3081667*
Haulbowline,25450,-8.3011,51.8435,1375116,1375116*1375116*1371516*1378716*1367916*1382316*1364316*1385916*1375116*1375116*1371516*1378716*1367916*1382316*1364316*1385916*1375117*1375117*1371517*1378717*1367917*1382317*1364317*1385917*1375115*1375115*1371515*1378715*1367915*1382315*1364315*1385915*1375118*1375118*1371518*1378718*1367918*1382318*1364318*1385918*1375114*1375114*1371514*1378714*1367914*1382314*1364314*1385914*1375119*1375119*1371519*1378719*1367919*1382319*1364319*1385919*1375113*1375113*1371513*1378713*1367913*1382313*1364313*1385913*1375120*1375120*1371520*1378720*1367920*1382320*1364320*1385920*1375112*1375112*1371512*1378712*1367912*1382312*1364312*1385912*
Welland,25451,-79.2166,42.9666,1694807,1694807*1694807*1691207*1698407*1687607*1702007*1684007*1705607*1694807*1694807*1691207*1698407*1687607*1702007*1684007*1705607*1694808*1694808*1691208*1698408*1687608*1702008*1684008*1705608*1694806*1694806*1691206*1698406*1687606*1702006*1684006*1705606*1694809*1694809*1691209*1698409*1687609*1702009*1684009*1705609*1694805*1694805*1691205*1698405*1687605*1702005*1684005*1705605*1694810*1694810*1691210*1698410*1687610*1702010*1684010*1705610*1694804*1694804*1691204*1698404*1687604*1702004*1684004*1705604*1694811*1694811*1691211*1698411*1687611*1702011*1684011*1705611*1694803*1694803*1691203*1698403*1687603*1702003*1684003*1705603*
Mumbai,25523,72.8469,18.9392,2560328,2560328*2560328*2556728*2563928*2553128*2567528*2549528*2571128*2560328*2560328*2556728*2563928*2553128*2567528*2549528*2571128*2560329*2560329*2556729*2563929*2553129*2567529*2549529*2571129*2560327*2560327*2556727*2563927*2553127*2567527*2549527*2571127*2560330*2560330*2556730*2563930*2553130*2567530*2549530*2571130*2560326*2560326*2556726*2563926*2553126*2567526*2549526*2571126*2560331*2560331*2556731*2563931*2553131*2567531*2549531*2571131*2560325*2560325*2556725*2563925*2553125*2567525*2549525*2571125*
Martinez,25533,-122.1804,38.0697,1870778,1870778*1870778*1867178*1874378*1863578*1877978*1859978*1881578*1870778*1870778*1867178*1874378*1863578*1877978*1859978*1881578*1870779*1870779*1867179*1874379*1863579*1877979*1859979*1881579*1870777*1870777*1867177*1874377*1863577*1877977*1859977*1881577*1870780*1870780*1867180*1874380*1863580*1877980*1859980*1881580*1870776*1870776*1867176*1874376*1863576*1877976*1859976*1881576*1870781*1870781*1867181*1874381*1863581*1877981*1859981*1881581*1870775*1870775*1867175*1874375*1863575*1877975*1859975*1881575*
Rapasaari,25534,28.1833,61.0666,1044281,1044281*1044281*1040681*1047881*1037081*1051481*1033481*1055081*1044281*1044281*1040681*1047881*1037081*1051481*1033481*1055081*1044282*1044282*1040682*1047882*1037082*1051482*1033482*1055082*1044280*1044280*1040680*1047880*1037080*1051480*1033480*1055080*1044283*1044283*1040683*1047883*1037083*1051483*1033483*1055083*1044279*1044279*1040679*1047879*1037079*1051479*1033479*1055079*1044284*1044284*1040684*1047884*1037084*1051484*1033484*1055084*1044278*1044278*1040678*1047878*1037078*1051478*1033478*1055078*1044285*1044285*1040685*1047885*1037085*1051485*1033485*1055085*1044277*1044277*1040677*1047877*1037077*1051477*1033477*1055077*1044286*1044286*1040686*1047886*1037086*1051486*1033486*1055086*1044276*1044276*1040676*1047876*1037076*1051476*1033476*1055076*
Weymouth (United Kingdom),25538,-2.45,50.6166,1418375,1418375*1418375*1414775*1421975*1411175*1425575*1407575*1429175*1418375*1418375*1414775*1421975*1411175*1425575*1407575*1429175*1418376*1418376*1414776*1421976*1411176*1425576*1407576*1429176*1418374*1418374*1414774*1421974*1411174*1425574*1407574*1429174*1418377*1418377*1414777*1421977*1411177*1425577*1407577*1429177*1418373*1418373*1414773*1421973*1411173*1425573*1407573*1429173*1418378*1418378*1414778*1421978*1411178*1425578*1407578*1429178*1418372*1418372*1414772*1421972*1411172*1425572*1407572*1429172*1418379*1418379*1414779*1421979*1411179*1425579*1407579*1429179*1418371*1418371*1414771*1421971*1411171*1425571*1407571*1429171*
Antifer,25541,0.1311,49.6581,1454401,1454401*1454401*1450801*1458001*1447201*1461601*1443601*1465201*1454401*1454401*1450801*1458001*1447201*1461601*1443601*1465201*1454402*1454402*1450802*1458002*1447202*1461602*1443602*1465202*1454400*1454400*1450800*1458000*1447200*1461600*1443600*1465200*1454403*1454403*1450803*1458003*1447203*1461603*1443603*1465203*1454399*1454399*1450799*1457999*1447199*1461599*1443599*1465199*1454404*1454404*1450804*1458004*1447204*1461604*1443604*1465204*1454398*1454398*1450798*1457998*1447198*1461598*1443598*1465198*1454405*1454405*1450805*1458005*1447205*1461605*1443605*1465205*1454397*1454397*1450797*1457997*1447197*1461597*1443597*1465197*
Arendal,25543,8.879,58.4953,1137688,1137688*1137688*1134088*1141288*1130488*1144888*1126888*1148488*1137688*1137688*1134088*1141288*1130488*1144888*1126888*1148488*1137689*1137689*1134089*1141289*1130489*1144889*1126889*1148489*1137687*1137687*1134087*1141287*1130487*1144887*1126887*1148487*1137690*1137690*1134090*1141290*1130490*1144890*1126890*1148490*1137686*1137686*1134086*1141286*1130486*1144886*1126886*1148486*1137691*1137691*1134091*1141291*1130491*1144891*1126891*1148491*1137685*1137685*1134085*1141285*1130485*1144885*1126885*1148485*1137692*1137692*1134092*1141292*1130492*1144892*1126892*1148492*1137684*1137684*1134084*1141284*1130484*1144884*1126884*1148484*1137693*1137693*1134093*1141293*1130493*1144893*1126893*1148493*1137683*1137683*1134083*1141283*1130483*1144883*1126883*1148483*
Christmas Island,25547,105.6563,-10.4113,3619056,3619056*3619056*3615456*3622656*3611856*3626256*3608256*3629856*3619056*3619056*3615456*3622656*3611856*3626256*3608256*3629856*3619057*3619057*3615457*3622657*3611857*3626257*3608257*3629857*3619055*3619055*3615455*3622655*3611855*3626255*3608255*3629855*3619058*3619058*3615458*3622658*3611858*3626258*3608258*3629858*3619054*3619054*3615454*3622654*3611854*3626254*3608254*3629854*3619059*3619059*3615459*3622659*3611859*3626259*3608259*3629859*3619053*3619053*3615453*3622653*3611853*3626253*3608253*3629853*
Pennington,25551,5.6,4.25,3088855,3088855*3088855*3085255*3092455*3081655*3096055*3078055*3099655*3088855*3088855*3085255*3092455*3081655*3096055*3078055*3099655*3088856*3088856*3085256*3092456*3081656*3096056*3078056*3099656*3088854*3088854*3085254*3092454*3081654*3096054*3078054*3099654*3088857*3088857*3085257*3092457*3081657*3096057*3078057*3099657*3088853*3088853*3085253*3092453*3081653*3096053*3078053*3099653*3088858*3088858*3085258*3092458*3081658*3096058*3078058*3099658*3088852*3088852*3085252*3092452*3081652*3096052*3078052*3099652*
Darling Harbour,25552,151.2,-33.8603,4461911,4461911*4461911*4458311*4465511*4454711*4469111*4451111*4472711*4461911*4461911*4458311*4465511*4454711*4469111*4451111*4472711*4461912*4461912*4458312*4465512*4454712*4469112*4451112*4472712*4461910*4461910*4458310*4465510*4454710*4469110*4451110*4472710*4461913*4461913*4458313*4465513*4454713*4469113*4451113*4472713*4461909*4461909*4458309*4465509*4454709*4469109*4451109*4472709*4461914*4461914*4458314*4465514*4454714*4469114*4451114*4472714*4461908*4461908*4458308*4465508*4454708*4469108*4451108*4472708*
Mubarek Terminal,25554,55.2,25.8166,2311751,2311751*2311751*2308151*2315351*2304551*2318951*2300951*2322551*2311751*2311751*2308151*2315351*2304551*2318951*2300951*2322551*2311752*2311752*2308152*2315352*2304552*2318952*2300952*2322552*2311750*2311750*2308150*2315350*2304550*2318950*2300950*2322550*2311753*2311753*2308153*2315353*2304553*2318953*2300953*2322553*2311749*2311749*2308149*2315349*2304549*2318949*2300949*2322549*2311754*2311754*2308154*2315354*2304554*2318954*2300954*2322554*2311748*2311748*2308148*2315348*2304548*2318948*2300948*2322548*
Hirao,25557,132.0532,33.9067,2020920,2020920*2020920*2017320*2024520*2013720*2028120*2010120*2031720*2020920*2020920*2017320*2024520*2013720*2028120*2010120*2031720*2020921*2020921*2017321*2024521*2013721*2028121*2010121*2031721*2020919*2020919*2017319*2024519*2013719*2028119*2010119*2031719*2020922*2020922*2017322*2024522*2013722*2028122*2010122*2031722*2020918*2020918*2017318*2024518*2013718*2028118*2010118*2031718*2020923*2020923*2017323*2024523*2013723*2028123*2010123*2031723*2020917*2020917*2017317*2024517*2013717*2028117*2010117*2031717*
Hercules,25559,-122.4635,38.1239,1867175,1867175*1867175*1863575*1870775*1859975*1874375*1856375*1877975*1867175*1867175*1863575*1870775*1859975*1874375*1856375*1877975*1867176*1867176*1863576*1870776*1859976*1874376*1856376*1877976*1867174*1867174*1863574*1870774*1859974*1874374*1856374*1877974*1867177*1867177*1863577*1870777*1859977*1874377*1856377*1877977*1867173*1867173*1863573*1870773*1859973*1874373*1856373*1877973*1867178*1867178*1863578*1870778*1859978*1874378*1856378*1877978*1867172*1867172*1863572*1870772*1859972*1874372*1856372*1877972*
St Nazaire,25560,-1.5619,47.2149,1540784,1540784*1540784*1537184*1544384*1533584*1547984*1529984*1551584*1540784*1540784*1537184*1544384*1533584*1547984*1529984*1551584*1540785*1540785*1537185*1544385*1533585*1547985*1529985*1551585*1540783*1540783*1537183*1544383*1533583*1547983*1529983*1551583*1540786*1540786*1537186*1544386*1533586*1547986*1529986*1551586*1540782*1540782*1537182*1544382*1533582*1547982*1529982*1551582*1540787*1540787*1537187*1544387*1533587*1547987*1529987*1551587*1540781*1540781*1537181*1544381*1533581*1547981*1529981*1551581*1540788*1540788*1537188*1544388*1533588*1547988*1529988*1551588*1540780*1540780*1537180*1544380*1533580*1547980*1529980*1551580*
Ishikariwan Shinko,25561,141.3,43.2166,1686212,1686212*1686212*1682612*1689812*1679012*1693412*1675412*1697012*1686212*1686212*1682612*1689812*1679012*1693412*1675412*1697012*1686213*1686213*1682613*1689813*1679013*1693413*1675413*1697013*1686211*1686211*1682611*1689811*1679011*1693411*1675411*1697011*1686214*1686214*1682614*1689814*1679014*1693414*1675414*1697014*1686211*1686211*1682611*1689811*1679011*1693411*1675411*1697011*1686216*1686216*1682616*1689816*1679016*1693416*1675416*1697016*1686209*1686209*1682609*1689809*1679009*1693409*1675409*1697009*1686216*1686216*1682616*1689816*1679016*1693416*1675416*1697016*1686208*1686208*1682608*1689808*1679008*1693408*1675408*1697008*
Calicut,25565,75.7666,11.25,2837557,2837557*2837557*2833957*2841157*2830357*2844757*2826757*2848357*2837557*2837557*2833957*2841157*2830357*2844757*2826757*2848357*2837558*2837558*2833958*2841158*2830358*2844758*2826758*2848358*2837556*2837556*2833956*2841156*2830356*2844756*2826756*2848356*2837559*2837559*2833959*2841159*2830359*2844759*2826759*2848359*2837555*2837555*2833955*2841155*2830355*2844755*2826755*2848355*2837560*2837560*2833960*2841160*2830360*2844760*2826760*2848360*2837554*2837554*2833954*2841154*2830354*2844754*2826754*2848354*
Blackwattle Bay,25568,151.1896,-33.8736,4461911,4461911*4461911*4458311*4465511*4454711*4469111*4451111*4472711*4461911*4461911*4458311*4465511*4454711*4469111*4451111*4472711*4461912*4461912*4458312*4465512*4454712*4469112*4451112*4472712*4461910*4461910*4458310*4465510*4454710*4469110*4451110*4472710*4461913*4461913*4458313*4465513*4454713*4469113*4451113*4472713*4461909*4461909*4458309*4465509*4454709*4469109*4451109*4472709*4461914*4461914*4458314*4465514*4454714*4469114*4451114*4472714*4461908*4461908*4458308*4465508*4454708*4469108*4451108*4472708*
Windsor,25572,-83.0553,42.3011,1716369,1716369*1716369*1712769*1719969*1709169*1723569*1705569*1727169*1716369*1716369*1712769*1719969*1709169*1723569*1705569*1727169*1716370*1716370*1712770*1719970*1709170*1723570*1705570*1727170*1716368*1716368*1712768*1719968*1709168*1723568*1705568*1727168*1716371*1716371*1712771*1719971*1709171*1723571*1705571*1727171*1716367*1716367*1712767*1719967*1709167*1723567*1705567*1727167*1716372*1716372*1712772*1719972*1709172*1723572*1705572*1727172*1716366*1716366*1712766*1719966*1709166*1723566*1705566*1727166*1716373*1716373*1712773*1719973*1709173*1723573*1705573*1727173*1716365*1716365*1712765*1719965*1709165*1723565*1705565*1727165*
Port Harcourt,25591,7.0069,4.7675,3070870,3070870*3070870*3067270*3074470*3063670*3078070*3060070*3081670*3070870*3070870*3067270*3074470*3063670*3078070*3060070*3081670*3070871*3070871*3067271*3074471*3063671*3078071*3060071*3081671*3070869*3070869*3067269*3074469*3063669*3078069*3060069*3081669*3070872*3070872*3067272*3074472*3063672*3078072*3060072*3081672*3070868*3070868*3067268*3074468*3063668*3078068*3060068*3081668*3070873*3070873*3067273*3074473*3063673*3078073*3060073*3081673*3070867*3070867*3067267*3074467*3063667*3078067*3060067*3081667*
Yombo Terminal,25592,11.1,-4.4666,3402110,3402110*3402110*3398510*3405710*3394910*3409310*3391310*3412910*3402110*3402110*3398510*3405710*3394910*3409310*3391310*3412910*3402111*3402111*3398511*3405711*3394911*3409311*3391311*3412911*3402109*3402109*3398509*3405709*3394909*3409309*3391309*3412909*3402112*3402112*3398512*3405712*3394912*3409312*3391312*3412912*3402108*3402108*3398508*3405708*3394908*3409308*3391308*3412908*3402113*3402113*3398513*3405713*3394913*3409313*3391313*3412913*3402107*3402107*3398507*3405707*3394907*3409307*3391307*3412907*
Kristiansand,25595,7.9839,58.14,1148479,1148479*1148479*1144879*1152079*1141279*1155679*1137679*1159279*1148479*1148479*1144879*1152079*1141279*1155679*1137679*1159279*1148480*1148480*1144880*1152080*1141280*1155680*1137680*1159280*1148478*1148478*1144878*1152078*1141278*1155678*1137678*1159278*1148481*1148481*1144881*1152081*1141281*1155681*1137681*1159281*1148477*1148477*1144877*1152077*1141277*1155677*1137677*1159277*1148482*1148482*1144882*1152082*1141282*1155682*1137682*1159282*1148476*1148476*1144876*1152076*1141276*1155676*1137676*1159276*1148483*1148483*1144883*1152083*1141283*1155683*1137683*1159283*1148475*1148475*1144875*1152075*1141275*1155675*1137675*1159275*1148484*1148484*1144884*1152084*1141284*1155684*1137684*1159284*1148474*1148474*1144874*1152074*1141274*1155674*1137674*1159274*
Avon,25602,-122.1699,38.0636,1870778,1870778*1870778*1867178*1874378*1863578*1877978*1859978*1881578*1870778*1870778*1867178*1874378*1863578*1877978*1859978*1881578*1870779*1870779*1867179*1874379*1863579*1877979*1859979*1881579*1870777*1870777*1867177*1874377*1863577*1877977*1859977*1881577*1870780*1870780*1867180*1874380*1863580*1877980*1859980*1881580*1870776*1870776*1867176*1874376*1863576*1877976*1859976*1881576*1870781*1870781*1867181*1874381*1863581*1877981*1859981*1881581*1870775*1870775*1867175*1874375*1863575*1877975*1859975*1881575*
Bassens,25603,-0.5436,44.9133,1623594,1623594*1623594*1619994*1627194*1616394*1630794*1612794*1634394*1623594*1623594*1619994*1627194*1616394*1630794*1612794*1634394*1623595*1623595*1619995*1627195*1616395*1630795*1612795*1634395*1623593*1623593*1619993*1627193*1616393*1630793*1612793*1634393*1623596*1623596*1619996*1627196*1616396*1630796*1612796*1634396*1623592*1623592*1619992*1627192*1616392*1630792*1612792*1634392*1623597*1623597*1619997*1627197*1616397*1630797*1612797*1634397*1623591*1623591*1619991*1627191*1616391*1630791*1612791*1634391*1623598*1623598*1619998*1627198*1616398*1630798*1612798*1634398*1623590*1623590*1619990*1627190*1616390*1630790*1612790*1634390*
Cochin,25607,76.2333,9.9666,2884362,2884362*2884362*2880762*2887962*2877162*2891562*2873562*2895162*2884362*2884362*2880762*2887962*2877162*2891562*2873562*2895162*2884363*2884363*2880763*2887963*2877163*2891563*2873563*2895163*2884361*2884361*2880761*2887961*2877161*2891561*2873561*2895161*2884364*2884364*2880764*2887964*2877164*2891564*2873564*2895164*2884360*2884360*2880760*2887960*2877160*2891560*2873560*2895160*2884365*2884365*2880765*2887965*2877165*2891565*2873565*2895165*2884359*2884359*2880759*2887959*2877159*2891559*2873559*2895159*
Gedser,25610,11.9407,54.5873,1278119,1278119*1278119*1274519*1281719*1270919*1285319*1267319*1288919*1278119*1278119*1274519*1281719*1270919*1285319*1267319*1288919*1278120*1278120*1274520*1281720*1270920*1285320*1267320*1288920*1278118*1278118*1274518*1281718*1270918*1285318*1267318*1288918*1278121*1278121*1274521*1281721*1270921*1285321*1267321*1288921*1278117*1278117*1274517*1281717*1270917*1285317*1267317*1288917*1278122*1278122*1274522*1281722*1270922*1285322*1267322*1288922*1278116*1278116*1274516*1281716*1270916*1285316*1267316*1288916*1278123*1278123*1274523*1281723*1270923*1285323*1267323*1288923*1278115*1278115*1274515*1281715*1270915*1285315*1267315*1288915*
Qua Iboe,25612,8.0666,4.2166,3088880,3088880*3088880*3085280*3092480*3081680*3096080*3078080*3099680*3088880*3088880*3085280*3092480*3081680*3096080*3078080*3099680*3088881*3088881*3085281*3092481*3081681*3096081*3078081*3099681*3088879*3088879*3085279*3092479*3081679*3096079*3078079*3099679*3088882*3088882*3085282*3092482*3081682*3096082*3078082*3099682*3088878*3088878*3085278*3092478*3081678*3096078*3078078*3099678*3088883*3088883*3085283*3092483*3081683*3096083*3078083*3099683*3088877*3088877*3085277*3092477*3081677*3096077*3078077*3099677*
Woodfibre,25615,-123.25,49.6666,1453167,1453167*1453167*1449567*1456767*1445967*1460367*1442367*1463967*1453167*1453167*1449567*1456767*1445967*1460367*1442367*1463967*1453168*1453168*1449568*1456768*1445968*1460368*1442368*1463968*1453166*1453166*1449566*1456766*1445966*1460366*1442366*1463966*1453169*1453169*1449569*1456769*1445969*1460369*1442369*1463969*1453165*1453165*1449565*1456765*1445965*1460365*1442365*1463965*1453170*1453170*1449570*1456770*1445970*1460370*1442370*1463970*1453164*1453164*1449564*1456764*1445964*1460364*1442364*1463964*1453171*1453171*1449571*1456771*1445971*1460371*1442371*1463971*1453163*1453163*1449563*1456763*1445963*1460363*1442363*1463963*
Richborough Port,25616,1.3536,51.3112,1393213,1393213*1393213*1389613*1396813*1386013*1400413*1382413*1404013*1393213*1393213*1389613*1396813*1386013*1400413*1382413*1404013*1393214*1393214*1389614*1396814*1386014*1400414*1382414*1404014*1393212*1393212*1389612*1396812*1386012*1400412*1382412*1404012*1393215*1393215*1389615*1396815*1386015*1400415*1382415*1404015*1393211*1393211*1389611*1396811*1386011*1400411*1382411*1404011*1393216*1393216*1389616*1396816*1386016*1400416*1382416*1404016*1393210*1393210*1389610*1396810*1386010*1400410*1382410*1404010*1393217*1393217*1389617*1396817*1386017*1400417*1382417*1404017*1393209*1393209*1389609*1396809*1386009*1400409*1382409*1404009*
Glebe Island,25618,151.1865,-33.8659,4461911,4461911*4461911*4458311*4465511*4454711*4469111*4451111*4472711*4461911*4461911*4458311*4465511*4454711*4469111*4451111*4472711*4461912*4461912*4458312*4465512*4454712*4469112*4451112*4472712*4461910*4461910*4458310*4465510*4454710*4469110*4451110*4472710*4461913*4461913*4458313*4465513*4454713*4469113*4451113*4472713*4461909*4461909*4458309*4465509*4454709*4469109*4451109*4472709*4461914*4461914*4458314*4465514*4454714*4469114*4451114*4472714*4461908*4461908*4458308*4465508*4454708*4469108*4451108*4472708*
Wenzhou,25622,120.6666,28.0333,2233206,2233206*2233206*2229606*2236806*2226006*2240406*2222406*2244006*2233206*2233206*2229606*2236806*2226006*2240406*2222406*2244006*2233207*2233207*2229607*2236807*2226007*2240407*2222407*2244007*2233205*2233205*2229605*2236805*2226005*2240405*2222405*2244005*2233208*2233208*2229608*2236808*2226008*2240408*2222408*2244008*2233204*2233204*2229604*2236804*2226004*2240404*2222404*2244004*2233209*2233209*2229609*2236809*2226009*2240409*2222409*2244009*2233203*2233203*2229603*2236803*2226003*2240403*2222403*2244003*
Kashiwazaki,25625,138.5369,37.3672,1898585,1898585*1898585*1894985*1902185*1891385*1905785*1887785*1909385*1898585*1898585*1894985*1902185*1891385*1905785*1887785*1909385*1898586*1898586*1894986*1902186*1891386*1905786*1887786*1909386*1898584*1898584*1894984*1902184*1891384*1905784*1887784*1909384*1898587*1898587*1894987*1902187*1891387*1905787*1887787*1909387*1898583*1898583*1894983*1902183*1891383*1905783*1887783*1909383*1898588*1898588*1894988*1902188*1891388*1905788*1887788*1909388*1898582*1898582*1894982*1902182*1891382*1905782*1887782*1909382*
Selby (USA),25629,-122.3837,38.148,1867176,1867176*1867176*1863576*1870776*1859976*1874376*1856376*1877976*1867176*1867176*1863576*1870776*1859976*1874376*1856376*1877976*1867177*1867177*1863577*1870777*1859977*1874377*1856377*1877977*1867175*1867175*1863575*1870775*1859975*1874375*1856375*1877975*1867178*1867178*1863578*1870778*1859978*1874378*1856378*1877978*1867174*1867174*1863574*1870774*1859974*1874374*1856374*1877974*1867179*1867179*1863579*1870779*1859979*1874379*1856379*1877979*1867173*1867173*1863573*1870773*1859973*1874373*1856373*1877973*
Sharjah,25632,55.3799,25.3618,2329753,2329753*2329753*2326153*2333353*2322553*2336953*2318953*2340553*2329753*2329753*2326153*2333353*2322553*2336953*2318953*2340553*2329754*2329754*2326154*2333354*2322554*2336954*2318954*2340554*2329752*2329752*2326152*2333352*2322552*2336952*2318952*2340552*2329755*2329755*2326155*2333355*2322555*2336955*2318955*2340555*2329751*2329751*2326151*2333351*2322551*2336951*2318951*2340551*2329756*2329756*2326156*2333356*2322556*2336956*2318956*2340556*2329750*2329750*2326150*2333350*2322550*2336950*2318950*2340550*
Kesennuma,25671,141.6,38.8666,1844615,1844615*1844615*1841015*1848215*1837415*1851815*1833815*1855415*1844615*1844615*1841015*1848215*1837415*1851815*1833815*1855415*1844616*1844616*1841016*1848216*1837416*1851816*1833816*1855416*1844614*1844614*1841014*1848214*1837414*1851814*1833814*1855414*1844617*1844617*1841017*1848217*1837417*1851817*1833817*1855417*1844613*1844613*1841013*1848213*1837413*1851813*1833813*1855413*1844618*1844618*1841018*1848218*1837418*1851818*1833818*1855418*1844612*1844612*1841012*1848212*1837412*1851812*1833812*1855412*
Sapele,25675,5.6856,5.9029,3027656,3027656*3027656*3024056*3031256*3020456*3034856*3016856*3038456*3027656*3027656*3024056*3031256*3020456*3034856*3016856*3038456*3027657*3027657*3024057*3031257*3020457*3034857*3016857*3038457*3027655*3027655*3024055*3031255*3020455*3034855*3016855*3038455*3027658*3027658*3024058*3031258*3020458*3034858*3016858*3038458*3027654*3027654*3024054*3031254*3020454*3034854*3016854*3038454*3027659*3027659*3024059*3031259*3020459*3034859*3016859*3038459*3027653*3027653*3024053*3031253*3020453*3034853*3016853*3038453*
