DPF Terminal,19009,19855,4.9161,43.4353,1677649,1688448*1688449*1688450*1688451*1688452*1688453*1666845*1666846*1666847*1666848*1666849*1666850*1666851*1666852*1666853*1670445*1670446*1670447*1670448*1670449*1670450*1670451*1670452*1670453*1674045*1674046*1674047*1674048*1674049*1674050*1674051*1674052*1674053*1677645*1677646*1677647*1677648*1677649*1677650*1677651*1677652*1677653*1681245*1681246*1681247*1681248*1681249*1681250*1681251*1681252*1681253*1684845*1684846*1684847*1684848*1684849*1684850*1684851*1684852*1684853*1688445*1688446*1688447*
Mourepiane Terminal,19009,40121,5.3383,43.3493,1681253,1688449*1688450*1688451*1688452*1688453*1688454*1688455*1688456*1688457*1692049*1692050*1692051*1692052*1692053*1692054*1692055*1692056*1692057*1670449*1670450*1670451*1670452*1670453*1670454*1670455*1670456*1670457*1674049*1674050*1674051*1674052*1674053*1674054*1674055*1674056*1674057*1677649*1677650*1677651*1677652*1677653*1677654*1677655*1677656*1677657*1681249*1681250*1681251*1681252*1681253*1681254*1681255*1681256*1681257*1684849*1684850*1684851*1684852*1684853*1684854*1684855*1684856*1684857*
Passenger Terminal,19009,40122,5.3327,43.3431,1681253,1688449*1688450*1688451*1688452*1688453*1688454*1688455*1688456*1688457*1692049*1692050*1692051*1692052*1692053*1692054*1692055*1692056*1692057*1670449*1670450*1670451*1670452*1670453*1670454*1670455*1670456*1670457*1674049*1674050*1674051*1674052*1674053*1674054*1674055*1674056*1674057*1677649*1677650*1677651*1677652*1677653*1677654*1677655*1677656*1677657*1681249*1681250*1681251*1681252*1681253*1681254*1681255*1681256*1681257*1684849*1684850*1684851*1684852*1684853*1684854*1684855*1684856*1684857*
Leon Gourret,19009,40123,5.3386,43.3401,1681253,1688449*1688450*1688451*1688452*1688453*1688454*1688455*1688456*1688457*1692049*1692050*1692051*1692052*1692053*1692054*1692055*1692056*1692057*1670449*1670450*1670451*1670452*1670453*1670454*1670455*1670456*1670457*1674049*1674050*1674051*1674052*1674053*1674054*1674055*1674056*1674057*1677649*1677650*1677651*1677652*1677653*1677654*1677655*1677656*1677657*1681249*1681250*1681251*1681252*1681253*1681254*1681255*1681256*1681257*1684849*1684850*1684851*1684852*1684853*1684854*1684855*1684856*1684857*
President Wilson,19009,40124,5.3532,43.3335,1681253,1688449*1688450*1688451*1688452*1688453*1688454*1688455*1688456*1688457*1692049*1692050*1692051*1692052*1692053*1692054*1692055*1692056*1692057*1670449*1670450*1670451*1670452*1670453*1670454*1670455*1670456*1670457*1674049*1674050*1674051*1674052*1674053*1674054*1674055*1674056*1674057*1677649*1677650*1677651*1677652*1677653*1677654*1677655*1677656*1677657*1681249*1681250*1681251*1681252*1681253*1681254*1681255*1681256*1681257*1684849*1684850*1684851*1684852*1684853*1684854*1684855*1684856*1684857*
De La Pinede,19009,40125,5.3569,43.3276,1681253,1688449*1688450*1688451*1688452*1688453*1688454*1688455*1688456*1688457*1692049*1692050*1692051*1692052*1692053*1692054*1692055*1692056*1692057*1670449*1670450*1670451*1670452*1670453*1670454*1670455*1670456*1670457*1674049*1674050*1674051*1674052*1674053*1674054*1674055*1674056*1674057*1677649*1677650*1677651*1677652*1677653*1677654*1677655*1677656*1677657*1681249*1681250*1681251*1681252*1681253*1681254*1681255*1681256*1681257*1684849*1684850*1684851*1684852*1684853*1684854*1684855*1684856*1684857*
National,19009,40127,5.3571,43.324,1681253,1688449*1688450*1688451*1688452*1688453*1688454*1688455*1688456*1688457*1692049*1692050*1692051*1692052*1692053*1692054*1692055*1692056*1692057*1670449*1670450*1670451*1670452*1670453*1670454*1670455*1670456*1670457*1674049*1674050*1674051*1674052*1674053*1674054*1674055*1674056*1674057*1677649*1677650*1677651*1677652*1677653*1677654*1677655*1677656*1677657*1681249*1681250*1681251*1681252*1681253*1681254*1681255*1681256*1681257*1684849*1684850*1684851*1684852*1684853*1684854*1684855*1684856*1684857*
D'Arenc,19009,40128,5.3646,43.3152,1681253,1688449*1688450*1688451*1688452*1688453*1688454*1688455*1688456*1688457*1692049*1692050*1692051*1692052*1692053*1692054*1692055*1692056*1692057*1670449*1670450*1670451*1670452*1670453*1670454*1670455*1670456*1670457*1674049*1674050*1674051*1674052*1674053*1674054*1674055*1674056*1674057*1677649*1677650*1677651*1677652*1677653*1677654*1677655*1677656*1677657*1681249*1681250*1681251*1681252*1681253*1681254*1681255*1681256*1681257*1684849*1684850*1684851*1684852*1684853*1684854*1684855*1684856*1684857*
De La Grande Joliette,19009,40129,5.364,43.3027,1681253,1688449*1688450*1688451*1688452*1688453*1688454*1688455*1688456*1688457*1692049*1692050*1692051*1692052*1692053*1692054*1692055*1692056*1692057*1670449*1670450*1670451*1670452*1670453*1670454*1670455*1670456*1670457*1674049*1674050*1674051*1674052*1674053*1674054*1674055*1674056*1674057*1677649*1677650*1677651*1677652*1677653*1677654*1677655*1677656*1677657*1681249*1681250*1681251*1681252*1681253*1681254*1681255*1681256*1681257*1684849*1684850*1684851*1684852*1684853*1684854*1684855*1684856*1684857*
Fos MineralsTerminal,19009,40133,4.8701,43.499,1677648,1688448*1688449*1688450*1688451*1688452*1666844*1666845*1666846*1666847*1666848*1666849*1666850*1666851*1666852*1670444*1670445*1670446*1670447*1670448*1670449*1670450*1670451*1670452*1674044*1674045*1674046*1674047*1674048*1674049*1674050*1674051*1674052*1677644*1677645*1677646*1677647*1677648*1677649*1677650*1677651*1677652*1681244*1681245*1681246*1681247*1681248*1681249*1681250*1681251*1681252*1684844*1684845*1684846*1684847*1684848*1684849*1684850*1684851*1684852*1688444*1688445*1688446*1688447*
Fos Distriport Container Terminal,19009,40134,4.8496,43.4056,1677648,1688448*1688449*1688450*1688451*1688452*1666844*1666845*1666846*1666847*1666848*1666849*1666850*1666851*1666852*1670444*1670445*1670446*1670447*1670448*1670449*1670450*1670451*1670452*1674044*1674045*1674046*1674047*1674048*1674049*1674050*1674051*1674052*1677644*1677645*1677646*1677647*1677648*1677649*1677650*1677651*1677652*1681244*1681245*1681246*1681247*1681248*1681249*1681250*1681251*1681252*1684844*1684845*1684846*1684847*1684848*1684849*1684850*1684851*1684852*1688444*1688445*1688446*1688447*
Gloria,19009,40137,4.8462,43.3911,1681248,1688448*1688449*1688450*1688451*1688452*1692044*1692045*1692046*1692047*1692048*1692049*1692050*1692051*1692052*1670444*1670445*1670446*1670447*1670448*1670449*1670450*1670451*1670452*1674044*1674045*1674046*1674047*1674048*1674049*1674050*1674051*1674052*1677644*1677645*1677646*1677647*1677648*1677649*1677650*1677651*1677652*1681244*1681245*1681246*1681247*1681248*1681249*1681250*1681251*1681252*1684844*1684845*1684846*1684847*1684848*1684849*1684850*1684851*1684852*1688444*1688445*1688446*1688447*
GDF/Elengy Terminal,19009,43133,4.9014,43.4198,1677649,1688448*1688449*1688450*1688451*1688452*1688453*1666845*1666846*1666847*1666848*1666849*1666850*1666851*1666852*1666853*1670445*1670446*1670447*1670448*1670449*1670450*1670451*1670452*1670453*1674045*1674046*1674047*1674048*1674049*1674050*1674051*1674052*1674053*1677645*1677646*1677647*1677648*1677649*1677650*1677651*1677652*1677653*1681245*1681246*1681247*1681248*1681249*1681250*1681251*1681252*1681253*1684845*1684846*1684847*1684848*1684849*1684850*1684851*1684852*1684853*1688445*1688446*1688447*
Fos Tonkin LNG Terminal,19009,43134,4.8523,43.4538,1677648,1688448*1688449*1688450*1688451*1688452*1666844*1666845*1666846*1666847*1666848*1666849*1666850*1666851*1666852*1670444*1670445*1670446*1670447*1670448*1670449*1670450*1670451*1670452*1674044*1674045*1674046*1674047*1674048*1674049*1674050*1674051*1674052*1677644*1677645*1677646*1677647*1677648*1677649*1677650*1677651*1677652*1681244*1681245*1681246*1681247*1681248*1681249*1681250*1681251*1681252*1684844*1684845*1684846*1684847*1684848*1684849*1684850*1684851*1684852*1688444*1688445*1688446*1688447*
Fluxel Terminal,19009,18469,4.9994,43.3868,1681249,1688448*1688449*1688450*1688451*1688452*1688453*1692045*1692046*1692047*1692048*1692049*1692050*1692051*1692052*1692053*1670445*1670446*1670447*1670448*1670449*1670450*1670451*1670452*1670453*1674045*1674046*1674047*1674048*1674049*1674050*1674051*1674052*1674053*1677645*1677646*1677647*1677648*1677649*1677650*1677651*1677652*1677653*1681245*1681246*1681247*1681248*1681249*1681250*1681251*1681252*1681253*1684845*1684846*1684847*1684848*1684849*1684850*1684851*1684852*1684853*1688445*1688446*1688447*
National South Ro-Ro,19009,44736,5.3609,43.3186,1681253,1688449*1688450*1688451*1688452*1688453*1688454*1688455*1688456*1688457*1692049*1692050*1692051*1692052*1692053*1692054*1692055*1692056*1692057*1670449*1670450*1670451*1670452*1670453*1670454*1670455*1670456*1670457*1674049*1674050*1674051*1674052*1674053*1674054*1674055*1674056*1674057*1677649*1677650*1677651*1677652*1677653*1677654*1677655*1677656*1677657*1681249*1681250*1681251*1681252*1681253*1681254*1681255*1681256*1681257*1684849*1684850*1684851*1684852*1684853*1684854*1684855*1684856*1684857*
Aola Bay Terminal,19011,44200,160.4547,-9.4801,3583604,3587201*3587202*3587203*3587204*3587205*3587206*3587207*3590801*3590802*3590803*3590804*3590805*3590806*3590807*3594401*3594402*3594403*3594404*3594405*3594406*3594407*3572801*3572802*3572803*3572804*3572805*3572806*3572807*3576401*3576402*3576403*3576404*3576405*3576406*3576407*3580001*3580002*3580003*3580004*3580005*3580006*3580007*3583601*3583602*3583603*3583604*3583605*3583606*3583607*
Azov Ship Repair Yard,19039,43935,37.5159,47.0669,1548375,1559171*1559172*1559173*1559174*1559175*1559176*1559177*1559178*1559179*1537571*1537572*1537573*1537574*1537575*1537576*1537577*1537578*1537579*1541171*1541172*1541173*1541174*1541175*1541176*1541177*1541178*1541179*1544771*1544772*1544773*1544774*1544775*1544776*1544777*1544778*1544779*1548371*1548372*1548373*1548374*1548375*1548376*1548377*1548378*1548379*1551971*1551972*1551973*1551974*1551975*1551976*1551977*1551978*1551979*1555571*1555572*1555573*1555574*1555575*1555576*1555577*1555578*1555579*
Coal Harbour,19039,42683,37.4994,47.0527,1548374,1559170*1559171*1559172*1559173*1559174*1559175*1559176*1559177*1559178*1537570*1537571*1537572*1537573*1537574*1537575*1537576*1537577*1537578*1541170*1541171*1541172*1541173*1541174*1541175*1541176*1541177*1541178*1544770*1544771*1544772*1544773*1544774*1544775*1544776*1544777*1544778*1548370*1548371*1548372*1548373*1548374*1548375*1548376*1548377*1548378*1551970*1551971*1551972*1551973*1551974*1551975*1551976*1551977*1551978*1555570*1555571*1555572*1555573*1555574*1555575*1555576*1555577*1555578*
Port of Mariupol,19039,43920,37.5108,47.0621,1548375,1559171*1559172*1559173*1559174*1559175*1559176*1559177*1559178*1559179*1537571*1537572*1537573*1537574*1537575*1537576*1537577*1537578*1537579*1541171*1541172*1541173*1541174*1541175*1541176*1541177*1541178*1541179*1544771*1544772*1544773*1544774*1544775*1544776*1544777*1544778*1544779*1548371*1548372*1548373*1548374*1548375*1548376*1548377*1548378*1548379*1551971*1551972*1551973*1551974*1551975*1551976*1551977*1551978*1551979*1555571*1555572*1555573*1555574*1555575*1555576*1555577*1555578*1555579*
Azovstal Port,19039,46480,37.579,47.0911,1548375,1559171*1559172*1559173*1559174*1559175*1559176*1559177*1559178*1559179*1537571*1537572*1537573*1537574*1537575*1537576*1537577*1537578*1537579*1541171*1541172*1541173*1541174*1541175*1541176*1541177*1541178*1541179*1544771*1544772*1544773*1544774*1544775*1544776*1544777*1544778*1544779*1548371*1548372*1548373*1548374*1548375*1548376*1548377*1548378*1548379*1551971*1551972*1551973*1551974*1551975*1551976*1551977*1551978*1551979*1555571*1555572*1555573*1555574*1555575*1555576*1555577*1555578*1555579*
ExxonMobil - (Marshalldok),19057,46827,4.3389,51.2612,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
SEA-Tank Terminal Antwerp (STTA) - 6e Havendok,19057,38546,4.3517,51.2712,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
Lanxess Rubber Terminal,19057,18297,4.3401,51.2388,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
BLP Antwerp,19057,19643,4.3457,51.1963,1400443,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1411239*1411240*1411241*1411242*1411243*1411244*1411245*1411246*1411247*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
Trans.Ver.Oils nv Hemiksem Terminal,19057,19748,4.3338,51.1501,1400443,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1411239*1411240*1411241*1411242*1411243*1411244*1411245*1411246*1411247*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
LBC Terminal,19057,19745,4.3772,51.2522,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
Cargill Terminal,19057,40756,4.3438,51.2875,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
ITC Rubis Terminal - Doeldok,19057,40632,4.2279,51.2862,1396842,1404038*1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1407638*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1386038*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1389638*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1393238*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1396838*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1400438*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*
Bayer Terminal,19057,40633,4.3262,51.292,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
ABT (Antwerp Bulk Terminal) 6e Havendok,19057,40471,4.3668,51.2784,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
Churchill Terminal - NHS,19057,40472,4.3669,51.2771,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
Independent Marine Terminal,19057,40473,4.346,51.2703,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
Antwerp Stone Terminal (AST),19057,40474,4.2302,51.2891,1396842,1404038*1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1407638*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1386038*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1389638*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1393238*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1396838*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1400438*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*
ICO Vrasene Terminal,19057,40463,4.2296,51.2708,1396842,1404038*1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1407638*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1386038*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1389638*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1393238*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1396838*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1400438*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*
Manufert NV Sugar Terminal (Euroports),19057,40467,4.3362,51.2964,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
Euroports Belgium (Westerlund Bulk Terminals) Amerikadok,19057,40469,4.3904,51.2442,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
ABT (Antwerp Bulk Terminals) North Quay; Leopolddok,19057,40478,4.3577,51.2638,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
Mexico Natie; Steel Terminal; 5e Havendok,19057,40507,4.3835,51.2493,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
Ace Packing (Allpack International HP NV),19057,40508,4.3791,51.2491,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
Sallaum Terminal,19057,40511,4.3664,51.2708,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
SEA-Tank ABT,19057,40527,4.3641,51.266,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
Cruise Terminal,19057,40387,4.3965,51.2215,1396843,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1407639*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
Noordzee Container Terminal,19057,40388,4.263,51.3535,1393242,1404038*1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1382438*1382439*1382440*1382441*1382442*1382443*1382444*1382445*1382446*1386038*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1389638*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1393238*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1396838*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1400438*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*
Europa Container Terminal,19057,40392,4.2775,51.3398,1393242,1404038*1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1382438*1382439*1382440*1382441*1382442*1382443*1382444*1382445*1382446*1386038*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1389638*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1393238*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1396838*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1400438*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*
DP World Antwerp Container Terminal (Delwaidedok),19057,40404,4.3302,51.3305,1393243,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1382439*1382440*1382441*1382442*1382443*1382444*1382445*1382446*1382447*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
ABT (Antwerp Bulk Terminal) Delwaidedok and Kanaaldok B2,19057,40405,4.3152,51.3284,1393243,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1382439*1382440*1382441*1382442*1382443*1382444*1382445*1382446*1382447*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
Manuport Antwerpen Division Containers,19057,40397,4.4153,51.2591,1396844,1400448*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1404048*1407640*1407641*1407642*1407643*1407644*1407645*1407646*1407647*1407648*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1386048*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1389648*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1393248*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1396848*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
MSC Home Terminal,19057,40398,4.3416,51.3239,1393243,1404039*1404040*1404041*1404042*1404043*1404044*1404045*1404046*1404047*1382439*1382440*1382441*1382442*1382443*1382444*1382445*1382446*1382447*1386039*1386040*1386041*1386042*1386043*1386044*1386045*1386046*1386047*1389639*1389640*1389641*1389642*1389643*1389644*1389645*1389646*1389647*1393239*1393240*1393241*1393242*1393243*1393244*1393245*1393246*1393247*1396839*1396840*1396841*1396842*1396843*1396844*1396845*1396846*1396847*1400439*1400440*1400441*1400442*1400443*1400444*1400445*1400446*1400447*
